RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,date,dropoff_date,temperature_2m,relative_humidity_2m,rain,snowfall,snow_depth,pressure_msl,wind_speed_100m,wind_direction_100m
,249,215,,15.55,59.65,2.75,0.0,0.0,0.0,0.3,62.7,,2021-07-20 23:00:00+00:00,2021-07-20 23:47:00,27.3308,98.89408,0.0,0.0,0.0,1012.7,2.5959969,146.3099
,33,162,,7.53,27.72,0.0,0.0,6.78,0.0,0.3,37.55,,2021-07-08 10:00:00+00:00,2021-07-08 10:23:00,53.7008,42.095634,0.0,0.0,0.0,1016.0,11.269782,296.56497
,39,89,,4.28,22.45,2.75,0.0,0.0,0.0,0.3,25.5,,2021-07-24 21:00:00+00:00,2021-07-24 21:27:00,31.4708,84.468025,0.0,0.0,0.0,1016.8,5.315336,61.69934
,213,75,,8.39,29.03,2.75,0.0,0.0,0.0,0.3,32.08,,2021-07-12 11:00:00+00:00,2021-07-12 11:37:00,40.1108,85.93251,0.7,0.0,0.0,1015.5,5.4833565,246.80138
,177,147,,19.58,55.31,1.35,0.0,0.0,6.55,0.3,63.51,,2021-07-29 00:00:00+00:00,2021-07-29 00:41:00,32.2808,99.27806,0.0,0.0,0.0,1011.2,4.3349743,94.76356
,213,250,,2.44,17.6,4.1,0.0,0.0,0.0,0.3,22.0,,2021-07-14 11:00:00+00:00,2021-07-14 11:10:00,43.6208,56.20859,0.4,0.0,0.0,1012.9,15.542662,256.60748
,225,242,,16.87,55.8,2.75,0.0,0.0,6.55,0.3,65.4,,2021-07-08 10:00:00+00:00,2021-07-08 10:39:00,53.7008,42.095634,0.0,0.0,0.0,1016.0,11.269782,296.56497
,126,38,,20.66,45.83,2.75,0.0,0.0,6.55,0.3,55.43,,2021-07-08 11:00:00+00:00,2021-07-08 11:54:00,53.160797,40.64832,0.0,0.0,0.0,1016.1,11.165805,290.77234
,35,55,,12.85,36.16,2.75,0.0,0.0,0.0,0.3,39.21,,2021-07-24 22:00:00+00:00,2021-07-24 22:35:00,30.9308,84.1195,0.0,0.0,0.0,1016.6,6.9247384,62.10283
,229,188,,9.74,31.87,5.5,0.0,0.0,0.0,0.3,37.67,,2021-07-30 20:00:00+00:00,2021-07-30 20:36:00,30.9308,86.65305,0.0,0.0,0.0,1016.5,3.6,53.13002
,225,161,,7.87,28.26,2.75,0.0,0.0,0.0,0.3,31.31,,2021-07-06 12:00:00+00:00,2021-07-06 13:00:00,45.4208,61.385963,0.0,0.0,0.0,1015.5,9.028754,274.57382
,57,68,,10.62,24.32,5.5,0.0,0.0,6.55,0.3,36.67,,2021-07-06 12:00:00+00:00,2021-07-06 12:45:00,45.4208,61.385963,0.0,0.0,0.0,1015.5,9.028754,274.57382
,41,51,,11.27,36.95,5.5,0.0,0.0,0.0,0.3,42.75,,2021-07-06 12:00:00+00:00,2021-07-06 12:34:00,45.4208,61.385963,0.0,0.0,0.0,1015.5,9.028754,274.57382
,10,134,,4.25,31.99,2.75,0.0,0.0,0.0,0.3,35.04,,2021-07-23 05:00:00+00:00,2021-07-23 05:12:00,49.0208,41.63739,0.0,0.0,0.0,1010.6,7.5685663,267.27374
,47,51,,8.26,27.27,2.75,0.0,0.0,0.0,0.3,30.32,,2021-07-23 06:00:00+00:00,2021-07-23 06:18:00,50.910797,39.5395,0.0,0.0,0.0,1010.3,9.0645685,276.84268
,188,77,,45411.27,25.95,2.75,0.0,0.0,0.0,0.3,29.0,,2021-07-03 18:00:00+00:00,2021-07-03 18:22:00,31.2008,88.938194,0.0,0.0,0.0,1014.7,4.0249224,190.3048
,198,75,,9.62,37.13,2.75,0.0,0.0,0.0,0.3,40.18,,2021-07-16 10:00:00+00:00,2021-07-16 10:49:00,39.5708,91.24921,0.3,0.0,0.0,1020.0,12.218805,315.0001
,174,259,,0.0,20.07,2.75,0.0,0.0,0.0,0.3,23.12,,2021-07-14 12:00:00+00:00,2021-07-14 12:18:00,41.8208,60.00841,0.4,0.0,0.0,1013.7,13.854155,245.43285
,181,39,,5.43,28.03,2.75,0.0,0.0,0.0,0.3,31.08,,2021-07-14 12:00:00+00:00,2021-07-14 12:33:00,41.8208,60.00841,0.4,0.0,0.0,1013.7,13.854155,245.43285
,28,170,,11.22,38.09,2.75,0.0,0.0,6.55,0.3,47.69,,2021-07-21 07:00:00+00:00,2021-07-21 07:34:00,43.3508,68.61338,0.2,0.0,0.0,1010.0,5.5887027,255.06853
,38,53,,12.98,31.04,2.75,0.0,0.0,0.0,0.3,34.09,,2021-07-21 07:00:00+00:00,2021-07-21 07:20:00,43.3508,68.61338,0.2,0.0,0.0,1010.0,5.5887027,255.06853
,179,160,,5.01,21.45,2.75,0.0,0.0,0.0,0.3,24.5,,2021-07-21 07:00:00+00:00,2021-07-21 07:20:00,43.3508,68.61338,0.2,0.0,0.0,1010.0,5.5887027,255.06853
,42,129,,7.98,23.96,0.0,0.0,6.71,6.55,0.3,37.52,,2021-07-24 23:00:00+00:00,2021-07-24 23:20:00,30.3908,83.77059,0.0,0.0,0.0,1016.7,8.427383,70.01681
,42,200,,6.4,29.24,2.75,0.0,0.0,3.0,0.3,35.29,,2021-07-12 12:00:00+00:00,2021-07-12 12:14:00,39.5708,75.7552,0.2,0.0,0.0,1015.8,5.904439,232.43134
,126,60,,0.58,14.61,2.75,0.0,0.0,0.0,0.3,17.66,,2021-07-12 12:00:00+00:00,2021-07-12 12:05:00,39.5708,75.7552,0.2,0.0,0.0,1015.8,5.904439,232.43134
,51,8,,12.47,40.45,2.75,0.0,0.0,6.55,0.3,50.05,,2021-07-30 21:00:00+00:00,2021-07-30 21:22:00,29.4008,88.5216,0.0,0.0,0.0,1016.3,3.096837,54.46224
,181,181,,1.03,13.2,0.0,0.0,3.75,0.0,0.3,17.25,,2021-07-30 22:00:00+00:00,2021-07-30 22:05:00,28.5008,89.473145,0.0,0.0,0.0,1016.2,2.8116899,50.194473
,131,102,,0.0,32.95,2.75,0.0,0.0,0.0,0.3,36.0,,2021-07-06 13:00:00+00:00,2021-07-06 13:18:00,43.3508,68.61338,0.1,0.0,0.0,1016.7,7.9932966,305.83774
,72,217,,5.68,25.4,2.75,0.0,0.0,0.0,0.3,28.45,,2021-07-29 07:00:00+00:00,2021-07-29 07:27:00,53.8808,48.66208,0.1,0.0,0.0,1007.9,11.177405,284.93146
,225,137,,6.49,28.26,2.75,0.0,0.0,0.0,0.3,31.31,,2021-07-18 17:00:00+00:00,2021-07-18 17:34:00,30.3908,99.99999,0.0,0.0,0.0,1017.2,1.8,180.0
,91,155,,1.34,11.45,2.75,0.0,0.0,0.0,0.3,14.5,,2021-07-10 11:00:00+00:00,2021-07-10 11:08:00,46.6808,68.26779,0.1,0.0,0.0,1014.3,9.227524,249.44388
,82,129,,1.97,15.89,2.75,0.0,0.0,0.0,0.3,18.94,,2021-07-10 11:00:00+00:00,2021-07-10 11:13:00,46.6808,68.26779,0.1,0.0,0.0,1014.3,9.227524,249.44388
,254,17,,18.32,57.74,2.75,0.0,0.0,6.55,0.3,67.34,,2021-07-03 20:00:00+00:00,2021-07-03 20:35:00,29.3108,90.51338,0.0,0.0,0.0,1014.4,3.671294,168.69011
,135,9,,2.4,19.34,2.75,0.0,0.0,0.0,0.3,22.39,,2021-07-21 08:00:00+00:00,2021-07-21 08:08:00,43.0808,76.90279,0.6,0.0,0.0,1010.1,12.261158,273.3664
,61,189,,1.68,19.15,2.75,0.0,0.0,0.0,0.3,22.2,,2021-07-14 12:00:00+00:00,2021-07-14 12:12:00,41.8208,60.00841,0.4,0.0,0.0,1013.7,13.854155,245.43285
,196,77,,9.22,29.17,2.75,0.0,0.0,0.0,0.3,32.22,,2021-07-14 12:00:00+00:00,2021-07-14 12:22:00,41.8208,60.00841,0.4,0.0,0.0,1013.7,13.854155,245.43285
,235,18,,2.39,18.95,2.75,0.0,0.0,0.0,0.3,22.0,,2021-07-12 12:00:00+00:00,2021-07-12 12:18:00,39.5708,75.7552,0.2,0.0,0.0,1015.8,5.904439,232.43134
,26,67,,1.29,16.73,2.75,0.0,0.0,0.0,0.3,19.78,,2021-07-12 12:00:00+00:00,2021-07-12 12:08:00,39.5708,75.7552,0.2,0.0,0.0,1015.8,5.904439,232.43134
,247,242,,4.46,30.02,0.0,0.0,0.0,0.0,0.3,30.32,,2021-07-12 12:00:00+00:00,2021-07-12 12:25:00,39.5708,75.7552,0.2,0.0,0.0,1015.8,5.904439,232.43134
,39,130,,4.75,33.06,2.75,0.0,0.0,0.0,0.3,36.11,,2021-07-12 13:00:00+00:00,2021-07-12 13:48:00,37.0508,84.52195,0.1,0.0,0.0,1016.9,5.937272,284.03625
,119,159,,2.02,14.55,2.75,0.0,0.0,0.0,0.3,17.6,,2021-07-12 13:00:00+00:00,2021-07-12 13:12:00,37.0508,84.52195,0.1,0.0,0.0,1016.9,5.937272,284.03625
,151,259,,12.85,40.78,2.75,0.0,0.0,0.0,0.3,43.83,,2021-07-31 00:00:00+00:00,2021-07-31 00:43:00,26.250801,91.75527,0.0,0.0,0.0,1016.5,2.52,90.0
,102,131,,6.32,37.81,2.75,0.0,0.0,0.0,0.3,40.86,,2021-07-06 14:00:00+00:00,2021-07-06 14:19:00,41.3708,75.925865,0.0,0.0,0.0,1017.5,3.396233,302.00534
,67,210,,7.92,28.82,2.75,0.0,0.0,0.0,0.3,31.87,,2021-07-18 18:00:00+00:00,2021-07-18 18:16:00,29.1308,99.99999,0.0,0.0,0.0,1016.8,2.6208394,164.05453
,205,55,,1.44,54.2,2.75,0.0,0.0,0.0,0.3,57.25,,2021-07-10 12:00:00+00:00,2021-07-10 12:34:00,42.9008,76.61331,0.1,0.0,0.0,1016.3,6.87779,263.9911
,185,18,,3.35,20.8,2.75,0.0,0.0,0.0,0.3,23.85,,2021-07-10 12:00:00+00:00,2021-07-10 12:16:00,42.9008,76.61331,0.1,0.0,0.0,1016.3,6.87779,263.9911
,157,33,,7.23,41.05,2.75,0.0,0.0,0.0,0.3,44.1,,2021-07-29 08:00:00+00:00,2021-07-29 08:39:00,53.160797,51.96188,0.2,0.0,0.0,1007.9,11.966954,285.7087
,179,140,,0.0,19.83,5.5,0.0,0.0,0.0,0.3,25.63,,2021-07-29 08:00:00+00:00,2021-07-29 08:27:00,53.160797,51.96188,0.2,0.0,0.0,1007.9,11.966954,285.7087
,232,225,,2.02,25.95,2.75,0.0,0.0,0.0,0.3,29.0,,2021-07-03 21:00:00+00:00,2021-07-03 21:22:00,28.6808,90.487114,0.0,0.0,0.0,1014.2,4.2136917,160.0168
,181,255,,5.84,25.27,0.0,0.0,4.27,0.0,0.3,29.84,,2021-07-03 21:00:00+00:00,2021-07-03 21:23:00,28.6808,90.487114,0.0,0.0,0.0,1014.2,4.2136917,160.0168
,135,133,,17.67,53.51,2.75,0.0,0.0,0.0,0.3,56.56,,2021-07-03 22:00:00+00:00,2021-07-03 22:30:00,27.8708,90.79178,0.0,0.0,0.0,1014.1,4.510787,151.38963
,180,220,,20.92,57.1,5.5,0.0,0.0,13.1,0.3,76.0,,2021-07-14 13:00:00+00:00,2021-07-14 13:54:00,39.6608,66.942505,0.0,0.0,0.0,1014.4,9.178235,258.6901
,243,166,,4.71,27.69,2.75,0.0,0.0,0.0,0.3,30.74,,2021-07-21 08:00:00+00:00,2021-07-21 08:24:00,43.0808,76.90279,0.6,0.0,0.0,1010.1,12.261158,273.3664
,35,55,,12.14,36.16,2.75,0.0,0.0,0.0,0.3,39.21,,2021-07-21 09:00:00+00:00,2021-07-21 09:34:00,39.3908,90.9196,1.8,0.0,0.0,1011.7,4.6938257,302.47116
,97,61,,2.89,20.93,2.75,0.0,0.0,0.0,0.3,23.98,,2021-07-16 11:00:00+00:00,2021-07-16 11:22:00,38.6708,86.46418,0.1,0.0,0.0,1020.6,8.161764,311.42358
,47,18,,1.64,17.59,2.75,0.0,0.0,0.0,0.3,20.64,,2021-07-08 12:00:00+00:00,2021-07-08 12:13:00,52.980797,41.067596,0.0,0.0,0.0,1016.9,9.178235,295.5599
,130,131,,1.85,25.92,2.75,0.0,0.0,0.0,0.3,28.97,,2021-07-12 14:00:00+00:00,2021-07-12 14:12:00,34.7108,96.128494,0.0,0.0,0.0,1017.0,5.4119864,176.186
,61,212,,0.35,43.91,2.75,0.0,0.0,6.55,0.3,53.51,,2021-07-31 04:00:00+00:00,2021-07-31 04:31:00,45.1508,37.136284,0.0,0.0,0.0,1014.2,0.5091169,135.0001
,51,242,,3.61,18.96,2.75,0.0,0.0,0.0,0.3,22.01,,2021-07-31 05:00:00+00:00,2021-07-31 05:12:00,48.2108,31.479317,0.0,0.0,0.0,1013.3,2.8116899,309.8055
,20,47,,2.56,21.26,2.75,0.0,0.0,0.0,0.3,24.31,,2021-07-31 05:00:00+00:00,2021-07-31 05:13:00,48.2108,31.479317,0.0,0.0,0.0,1013.3,2.8116899,309.8055
,216,93,,7.64,30.14,2.75,0.0,0.0,0.0,0.3,33.19,,2021-07-06 14:00:00+00:00,2021-07-06 14:23:00,41.3708,75.925865,0.0,0.0,0.0,1017.5,3.396233,302.00534
,41,75,,1.94,22.05,1.35,0.0,0.0,0.0,0.3,23.7,,2021-07-29 08:00:00+00:00,2021-07-29 08:13:00,53.160797,51.96188,0.2,0.0,0.0,1007.9,11.966954,285.7087
,76,71,,4.17,25.95,2.75,0.0,0.0,0.0,0.3,29.0,,2021-07-04 00:00:00+00:00,2021-07-04 00:21:00,27.7808,89.77531,0.0,0.0,0.0,1014.7,5.904439,142.43134
,256,117,,23.3,54.5,2.75,0.0,0.0,2.45,0.3,60.0,,2021-07-04 00:00:00+00:00,2021-07-04 00:45:00,27.7808,89.77531,0.0,0.0,0.0,1014.7,5.904439,142.43134
,37,205,,0.0,45.84,2.75,0.0,0.0,0.0,0.3,48.89,,2021-07-04 00:00:00+00:00,2021-07-04 00:33:00,27.7808,89.77531,0.0,0.0,0.0,1014.7,5.904439,142.43134
,219,124,,4.58,33.06,2.75,0.0,0.0,0.0,0.3,36.11,,2021-07-23 08:00:00+00:00,2021-07-23 08:13:00,53.3408,37.65676,0.0,0.0,0.0,1009.3,11.874544,284.03625
,74,254,,9.58,33.14,0.0,0.0,7.44,0.0,0.3,40.88,,2021-07-14 13:00:00+00:00,2021-07-14 13:30:00,39.6608,66.942505,0.0,0.0,0.0,1014.4,9.178235,258.6901
,201,165,,10.87,41.95,2.75,0.0,0.0,2.45,0.3,47.45,,2021-07-21 09:00:00+00:00,2021-07-21 09:29:00,39.3908,90.9196,1.8,0.0,0.0,1011.7,4.6938257,302.47116
,130,117,,13.48,43.65,2.75,0.0,0.0,0.0,0.3,46.7,,2021-07-16 11:00:00+00:00,2021-07-16 11:42:00,38.6708,86.46418,0.1,0.0,0.0,1020.6,8.161764,311.42358
,89,41,,17.89,55.8,2.75,0.0,0.0,6.55,0.3,65.4,,2021-07-16 11:00:00+00:00,2021-07-16 12:01:00,38.6708,86.46418,0.1,0.0,0.0,1020.6,8.161764,311.42358
,28,134,,0.85,19.05,2.75,0.0,0.0,0.0,0.3,22.1,,2021-07-16 11:00:00+00:00,2021-07-16 11:06:00,38.6708,86.46418,0.1,0.0,0.0,1020.6,8.161764,311.42358
,174,200,,3.17,22.45,2.75,0.0,0.0,0.0,0.3,25.5,,2021-07-08 13:00:00+00:00,2021-07-08 13:08:00,51.2708,50.20899,0.0,0.0,0.0,1017.4,8.217153,298.8107
,86,117,,2.35,18.49,5.5,0.0,0.0,0.0,0.3,24.29,,2021-07-12 14:00:00+00:00,2021-07-12 14:12:00,34.7108,96.128494,0.0,0.0,0.0,1017.0,5.4119864,176.186
,91,123,,2.54,17.7,1.35,0.0,0.0,0.0,0.3,19.35,,2021-07-12 14:00:00+00:00,2021-07-12 14:16:00,34.7108,96.128494,0.0,0.0,0.0,1017.0,5.4119864,176.186
,63,7,,14.29,34.01,2.75,0.0,0.0,0.0,0.3,37.06,,2021-07-31 07:00:00+00:00,2021-07-31 07:40:00,52.2608,28.797253,0.0,0.0,0.0,1011.9,7.5942082,301.4295
,62,61,,0.75,16.73,2.75,0.0,0.0,0.0,0.3,19.78,,2021-07-31 08:00:00+00:00,2021-07-31 08:05:00,53.2508,30.65193,0.0,0.0,0.0,1011.2,9.220499,308.65982
,169,208,,5.43,26.21,2.75,0.0,0.0,0.0,0.3,29.26,,2021-07-27 11:00:00+00:00,2021-07-27 11:13:00,53.2508,64.408035,0.5,0.0,0.0,1009.6,8.049845,296.56497
,97,89,,7.08,21.37,2.75,0.0,0.0,0.0,0.3,24.42,,2021-07-19 00:00:00+00:00,2021-07-19 00:20:00,30.7508,96.765305,0.0,0.0,0.0,1015.0,3.0758414,159.44388
,33,97,,1.52,13.2,0.0,0.0,3.75,0.0,0.3,17.25,,2021-07-10 13:00:00+00:00,2021-07-10 13:13:00,42.720802,79.65099,0.0,0.0,0.0,1016.4,7.145796,220.91429
,74,263,,3.41,23.36,2.75,0.0,0.0,0.0,0.3,26.41,,2021-07-10 13:00:00+00:00,2021-07-10 13:15:00,42.720802,79.65099,0.0,0.0,0.0,1016.4,7.145796,220.91429
,61,1,,17.35,62.49,0.0,0.0,8.39,11.75,0.3,85.68,,2021-07-04 08:00:00+00:00,2021-07-04 08:32:00,50.7308,44.456306,0.0,0.0,0.0,1012.0,11.525623,255.52966
,155,140,,17.25,39.69,2.75,0.0,0.0,6.55,0.3,49.29,,2021-07-23 08:00:00+00:00,2021-07-23 08:52:00,53.3408,37.65676,0.0,0.0,0.0,1009.3,11.874544,284.03625
,35,28,,8.74,41.05,2.75,0.0,0.0,0.0,0.3,44.1,,2021-07-23 09:00:00+00:00,2021-07-23 09:28:00,53.3408,37.93564,0.0,0.0,0.0,1009.2,13.207634,287.44727
,232,26,,10.53,30.64,2.75,0.0,0.0,0.0,0.3,33.69,,2021-07-21 10:00:00+00:00,2021-07-21 10:38:00,41.7308,78.443436,0.1,0.0,0.0,1010.4,3.8268526,221.18582
,41,263,,2.24,11.1,0.0,0.0,1.54,0.0,0.3,15.69,,2021-07-08 13:00:00+00:00,2021-07-08 13:14:00,51.2708,50.20899,0.0,0.0,0.0,1017.4,8.217153,298.8107
,242,41,,7.82,28.14,2.75,0.0,0.0,6.55,0.3,37.74,,2021-07-12 15:00:00+00:00,2021-07-12 15:33:00,34.0808,96.117584,0.0,0.0,0.0,1016.7,4.32,180.0
,223,129,,3.28,31.45,2.75,0.0,0.0,0.0,0.3,34.5,,2021-07-12 15:00:00+00:00,2021-07-12 15:23:00,34.0808,96.117584,0.0,0.0,0.0,1016.7,4.32,180.0
,181,154,,17.07,26.81,2.75,0.0,0.0,0.0,0.3,29.86,,2021-07-31 08:00:00+00:00,2021-07-31 08:30:00,53.2508,30.65193,0.0,0.0,0.0,1011.2,9.220499,308.65982
,7,7,,1.39,14.08,5.5,0.0,0.0,0.0,0.3,19.88,,2021-07-31 09:00:00+00:00,2021-07-31 09:08:00,53.3408,33.435493,0.0,0.0,0.0,1011.0,10.703569,317.72638
,123,150,,2.37,19.39,2.75,0.0,0.0,0.0,0.3,22.44,,2021-07-27 11:00:00+00:00,2021-07-27 11:16:00,53.2508,64.408035,0.5,0.0,0.0,1009.6,8.049845,296.56497
,76,222,,2.59,15.43,2.75,0.0,0.0,0.0,0.3,18.48,,2021-07-27 11:00:00+00:00,2021-07-27 11:11:00,53.2508,64.408035,0.5,0.0,0.0,1009.6,8.049845,296.56497
,42,41,,1.59,13.2,0.0,0.0,0.75,0.0,0.3,14.25,,2021-07-19 05:00:00+00:00,2021-07-19 05:09:00,43.5308,63.392952,0.2,0.0,0.0,1013.2,5.3517847,227.72638
,41,262,,3.14,13.81,0.0,0.0,2.0,0.0,0.3,18.86,,2021-07-10 14:00:00+00:00,2021-07-10 14:24:00,40.200798,90.63036,0.0,0.0,0.0,1016.3,7.2805495,188.53069
,242,242,,0.86,13.2,0.0,0.0,1.5,0.0,0.3,15.0,,2021-07-10 14:00:00+00:00,2021-07-10 14:05:00,40.200798,90.63036,0.0,0.0,0.0,1016.3,7.2805495,188.53069
,155,48,,13.12,40.71,2.75,0.0,0.0,0.0,0.3,43.76,,2021-07-29 09:00:00+00:00,2021-07-29 10:15:00,53.0708,52.13362,0.1,0.0,0.0,1007.8,14.345898,287.52567
,168,130,,13.12,44.71,5.5,0.0,0.0,0.0,0.3,50.51,,2021-07-04 10:00:00+00:00,2021-07-04 10:24:00,51.1808,41.378166,0.0,0.0,0.0,1011.3,14.205182,261.2539
,235,32,,4.49,23.43,2.75,0.0,0.0,0.0,0.3,26.48,,2021-07-23 09:00:00+00:00,2021-07-23 09:22:00,53.3408,37.93564,0.0,0.0,0.0,1009.2,13.207634,287.44727
,89,178,,1.41,15.57,0.0,0.0,0.0,0.0,0.3,15.87,,2021-07-23 09:00:00+00:00,2021-07-23 09:10:00,53.3408,37.93564,0.0,0.0,0.0,1009.2,13.207634,287.44727
,81,45,,19.62,63.9,2.75,0.0,0.0,6.55,0.3,73.5,,2021-07-21 10:00:00+00:00,2021-07-21 10:40:00,41.7308,78.443436,0.1,0.0,0.0,1010.4,3.8268526,221.18582
,106,25,,1.09,12.89,2.75,0.0,0.0,0.0,0.3,15.94,,2021-07-14 15:00:00+00:00,2021-07-14 15:07:00,36.8708,76.050705,0.0,0.0,0.0,1015.7,7.2,233.13002
,247,244,,2.2,13.2,0.0,0.0,1.5,0.0,0.3,15.0,,2021-07-16 13:00:00+00:00,2021-07-16 13:28:00,34.6208,81.93035,0.1,0.0,0.0,1022.5,9.793059,306.02747
,14,108,,5.34,23.86,2.75,0.0,0.0,0.0,0.3,26.91,,2021-07-25 13:00:00+00:00,2021-07-25 13:19:00,53.7008,58.26591,0.0,0.0,0.0,1015.8,9.585739,304.28693
,71,91,,0.56,13.95,2.75,0.0,0.0,0.0,0.3,17.0,,2021-07-31 09:00:00+00:00,2021-07-31 09:03:00,53.3408,33.435493,0.0,0.0,0.0,1011.0,10.703569,317.72638
,72,77,,1.93,23.31,2.75,0.0,0.0,0.0,0.3,26.36,,2021-07-10 15:00:00+00:00,2021-07-10 15:11:00,39.3008,91.23903,0.0,0.0,0.0,1015.7,6.830519,198.43504
,168,7,,5.28,22.9,2.75,0.0,0.0,6.55,0.3,32.5,,2021-07-10 15:00:00+00:00,2021-07-10 15:24:00,39.3008,91.23903,0.0,0.0,0.0,1015.7,6.830519,198.43504
,72,91,,2.92,25.2,0.0,0.0,0.0,0.0,0.3,25.5,,2021-07-04 10:00:00+00:00,2021-07-04 10:17:00,51.1808,41.378166,0.0,0.0,0.0,1011.3,14.205182,261.2539
,91,17,,4.99,26.27,2.75,0.0,0.0,0.0,0.3,29.32,,2021-07-04 10:00:00+00:00,2021-07-04 10:20:00,51.1808,41.378166,0.0,0.0,0.0,1011.3,14.205182,261.2539
,189,237,,9.37,34.1,0.0,0.0,8.16,0.0,0.3,45.31,,2021-07-21 11:00:00+00:00,2021-07-21 11:45:00,39.8408,80.274765,1.4,0.0,0.0,1011.4,11.165805,271.84756
,244,241,,4.26,29.45,2.75,0.0,0.0,0.0,0.3,32.5,,2021-07-08 14:00:00+00:00,2021-07-08 14:24:00,49.7408,48.53969,0.0,0.0,0.0,1017.7,6.725354,285.52417
,35,222,,2.03,18.95,2.75,0.0,0.0,0.0,0.3,22.0,,2021-07-12 17:00:00+00:00,2021-07-12 17:11:00,33.6308,94.04488,0.0,0.0,0.0,1016.0,5.904439,217.56866
,7,145,,2.25,13.2,0.0,0.0,3.0,0.0,0.3,16.5,,2021-07-31 10:00:00+00:00,2021-07-31 10:12:00,52.8908,34.11906,0.1,0.0,0.0,1010.9,9.290511,324.46225
,210,148,,9.96,42.08,2.75,0.0,0.0,0.0,0.3,45.13,,2021-07-27 12:00:00+00:00,2021-07-27 12:56:00,52.8908,60.020813,0.1,0.0,0.0,1009.8,9.107359,288.43503
,95,10,,5.09,29.56,2.75,0.0,0.0,0.0,0.3,32.61,,2021-07-27 12:00:00+00:00,2021-07-27 12:20:00,52.8908,60.020813,0.1,0.0,0.0,1009.8,9.107359,288.43503
,61,25,,2.87,20.93,2.75,0.0,0.0,0.0,0.3,23.98,,2021-07-19 07:00:00+00:00,2021-07-19 07:12:00,46.7708,52.498856,1.1,0.0,0.0,1011.8,10.182337,278.13
,143,25,,7.61,33.01,2.75,0.0,0.0,0.0,0.3,36.06,,2021-07-10 16:00:00+00:00,2021-07-10 16:44:00,39.4808,89.96105,0.0,0.0,0.0,1016.0,6.4096174,218.15727
,39,55,,10.2,34.69,0.0,0.0,0.0,0.0,0.3,34.99,,2021-07-10 16:00:00+00:00,2021-07-10 16:24:00,39.4808,89.96105,0.0,0.0,0.0,1016.0,6.4096174,218.15727
,130,215,,1.63,15.45,2.75,0.0,0.0,0.0,0.3,18.5,,2021-07-14 17:00:00+00:00,2021-07-14 17:09:00,35.4308,79.626495,0.0,0.0,0.0,1016.2,4.198285,210.96368
,185,241,,4.87,27.43,2.75,0.0,0.0,0.0,0.3,30.48,,2021-07-14 17:00:00+00:00,2021-07-14 17:20:00,35.4308,79.626495,0.0,0.0,0.0,1016.2,4.198285,210.96368
,197,28,,1.79,19.05,2.75,0.0,0.0,0.0,0.3,22.1,,2021-07-12 17:00:00+00:00,2021-07-12 17:09:00,33.6308,94.04488,0.0,0.0,0.0,1016.0,5.904439,217.56866
,95,64,,8.05,32.99,2.75,0.0,0.0,0.0,0.3,36.04,,2021-07-12 19:00:00+00:00,2021-07-12 19:17:00,33.0008,95.058525,0.3,0.0,0.0,1016.0,5.6920996,198.43504
,235,213,,7.99,20.53,2.75,0.0,0.0,0.0,0.3,23.58,,2021-07-31 10:00:00+00:00,2021-07-31 10:19:00,52.8908,34.11906,0.1,0.0,0.0,1010.9,9.290511,324.46225
,61,85,,2.44,21.37,2.75,0.0,0.0,0.0,0.3,24.42,,2021-07-31 11:00:00+00:00,2021-07-31 11:12:00,52.5308,34.187332,0.0,0.0,0.0,1010.7,9.585739,325.71307
,203,215,,5.44,29.45,2.75,0.0,0.0,0.0,0.3,32.5,,2021-07-31 11:00:00+00:00,2021-07-31 11:19:00,52.5308,34.187332,0.0,0.0,0.0,1010.7,9.585739,325.71307
,61,76,,0.25,29.45,2.75,0.0,0.0,0.0,0.3,32.5,,2021-07-25 15:00:00+00:00,2021-07-25 15:25:00,46.7708,66.36521,0.0,0.0,0.0,1016.9,5.1544156,347.90527
,39,72,,3.1,23.31,2.75,0.0,0.0,0.0,0.3,26.36,,2021-07-25 15:00:00+00:00,2021-07-25 15:18:00,46.7708,66.36521,0.0,0.0,0.0,1016.9,5.1544156,347.90527
,140,56,,9.86,22.5,5.5,0.0,0.0,6.55,0.3,34.85,,2021-07-27 13:00:00+00:00,2021-07-27 13:34:00,51.0008,66.40961,0.0,0.0,0.0,1010.4,8.557102,284.6209
,188,60,,17.41,51.43,2.75,0.0,0.0,6.55,0.3,61.03,,2021-07-27 13:00:00+00:00,2021-07-27 14:01:00,51.0008,66.40961,0.0,0.0,0.0,1010.4,8.557102,284.6209
,32,42,,9.16,29.94,2.75,0.0,0.0,0.0,0.3,32.99,,2021-07-04 12:00:00+00:00,2021-07-04 12:23:00,48.3008,43.41331,0.0,0.0,0.0,1013.0,10.823973,266.186
,67,14,,0.69,12.65,2.75,0.0,0.0,0.0,0.3,15.7,,2021-07-21 12:00:00+00:00,2021-07-21 12:06:00,39.2108,83.15824,0.5,0.0,0.0,1012.1,5.8048253,240.2552
,76,42,,19.61,43.89,2.75,0.0,0.0,6.55,0.3,53.49,,2021-07-21 12:00:00+00:00,2021-07-21 12:40:00,39.2108,83.15824,0.5,0.0,0.0,1012.1,5.8048253,240.2552
